time_s,time_h,D_center_m2_s,D_half_radius_m2_s,D_surface_m2_s
5340.0,1.4833333333333334,1.1347238408209518e-08,1.125065094338428e-08,1.0326640817296395e-08
5400.0,1.5,1.1396381799895978e-08,1.1292557088211826e-08,1.0346926601858451e-08
5460.0,1.5166666666666666,1.1444109415319224e-08,1.1333165779062619e-08,1.0380229046418207e-08
5520.0,1.5333333333333334,1.1490434431502851e-08,1.1372903104744591e-08,1.0405006063157628e-08
5580.0,1.55,1.1535458518953854e-08,1.1412174096233169e-08,1.0425270158688525e-08
5640.0,1.5666666666666667,1.1579458730013572e-08,1.144996450112168e-08,1.0443802127279267e-08
5700.0,1.5833333333333333,1.1622337798559518e-08,1.1486134758373675e-08,1.0470778275074895e-08
5760.0,1.6,1.1663888517525767e-08,1.1521421369982353e-08,1.0488744094442202e-08
5820.0,1.6166666666666667,1.1704156079725944e-08,1.1555797124634454e-08,1.0498282407943344e-08
5880.0,1.6333333333333333,1.1743275012711552e-08,1.1588034959685403e-08,1.0510865038861919e-08
5940.0,1.65,1.1780962438490065e-08,1.161825579947505e-08,1.0546338873256893e-08
6000.0,1.6666666666666667,1.181694049119065e-08,1.1648805728627536e-08,1.057485444619592e-08
6060.0,1.6833333333333333,1.1851700116079597e-08,1.1680596438442793e-08,1.0591465250838282e-08
6120.0,1.7,1.1886124691630644e-08,1.1711766220617666e-08,1.0595777050655773e-08
6180.0,1.7166666666666666,1.1920299144824116e-08,1.1740705805916343e-08,1.0621033708579873e-08
6240.0,1.7333333333333334,1.1953611845431387e-08,1.1768586135917055e-08,1.0639321049518246e-08
6300.0,1.75,1.1985786055466229e-08,1.1796528925229333e-08,1.0652072682592672e-08
6360.0,1.7666666666666666,1.2017174701998704e-08,1.1823404220436337e-08,1.0657587561974134e-08
6420.0,1.7833333333333334,1.2047764152604284e-08,1.1848448841643419e-08,1.0659820569549445e-08
6480.0,1.8,1.2077205245708939e-08,1.187114401524706e-08,1.0659912622780069e-08
6540.0,1.8166666666666667,1.2105036041063489e-08,1.1891594826134933e-08,1.0683609937405322e-08
6600.0,1.8333333333333333,1.2130966547079248e-08,1.1911880074389543e-08,1.0691772567080039e-08
6660.0,1.85,1.2155394995002652e-08,1.1932368974068458e-08,1.0690139499743733e-08
6720.0,1.8666666666666667,1.2178980672916016e-08,1.1950956551568401e-08,1.0694166876823867e-08
6780.0,1.8833333333333333,1.2201511699468274e-08,1.1967854433255999e-08,1.0706430666185073e-08
6840.0,1.9,1.2222677539021353e-08,1.1984357056089942e-08,1.0705627714537854e-08
6900.0,1.9166666666666667,1.2242688628854668e-08,1.2000063691062402e-08,1.0722892765656685e-08
6960.0,1.9333333333333333,1.2261747247944447e-08,1.2015596643393629e-08,1.0734972705705339e-08
7020.0,1.95,1.2280051126640683e-08,1.2031877185568418e-08,1.0741435924654906e-08
7080.0,1.9666666666666666,1.229811981321528e-08,1.2047742805065803e-08,1.0739353015714641e-08
7140.0,1.9833333333333334,1.231599594548528e-08,1.2062228042705066e-08,1.0743651511031075e-08
7200.0,2.0,1.2333302148525117e-08,1.2075475449630173e-08,1.0746919329298293e-08
7260.0,2.0166666666666666,1.23497165411052e-08,1.2088116615343287e-08,1.0750747388096999e-08
7320.0,2.033333333333333,1.2365274102697902e-08,1.2100097472435447e-08,1.0738633430816194e-08
7380.0,2.05,1.2380030486905409e-08,1.2110277082098625e-08,1.073820993646751e-08
7440.0,2.066666666666667,1.23937103104205e-08,1.2118731219564482e-08,1.072930655908233e-08
7500.0,2.0833333333333335,1.2405983144487661e-08,1.2126011465989805e-08,1.0733371315521627e-08
7560.0,2.1,1.2416889525165341e-08,1.2132672184427369e-08,1.0732368793422268e-08
7620.0,2.1166666666666667,1.2426627616178248e-08,1.2139346264253173e-08,1.0724359153922722e-08
7680.0,2.1333333333333333,1.2435614217185603e-08,1.2144930657391674e-08,1.0716791981527653e-08
7740.0,2.15,1.2443820827182741e-08,1.2149251043179656e-08,1.0723647087686742e-08
7800.0,2.1666666666666665,1.245105897970084e-08,1.2153731263448164e-08,1.0716491509588571e-08
7860.0,2.183333333333333,1.2457599847801502e-08,1.2158251244554267e-08,1.072855213514408e-08
7920.0,2.2,1.2463795359934967e-08,1.2163298909240021e-08,1.0728164256718447e-08
7980.0,2.216666666666667,1.2469908691964257e-08,1.2169139142542479e-08,1.0717966799952612e-08
8040.0,2.2333333333333334,1.2476301079649584e-08,1.2173758214125065e-08,1.0716532147058835e-08
8100.0,2.25,1.2482572929722968e-08,1.2177471588833368e-08,1.0699710155574675e-08
8160.0,2.2666666666666666,1.2488329687632847e-08,1.2179874138498885e-08,1.0710146946604784e-08
8220.0,2.283333333333333,1.2493316402012765e-08,1.2182337815776754e-08,1.07051955688634e-08
8280.0,2.3,1.2497662153567017e-08,1.2185618691823225e-08,1.070511778497151e-08
8340.0,2.316666666666667,1.2501934310683975e-08,1.2188566819572554e-08,1.0685718558175338e-08
8400.0,2.3333333333333335,1.2506111681397125e-08,1.2190106980760533e-08,1.0679640975050985e-08
8460.0,2.35,1.2509797832168206e-08,1.2190173478844033e-08,1.0675489126439761e-08
8520.0,2.3666666666666667,1.251254556698965e-08,1.219036556350998e-08,1.0681344120972668e-08
8580.0,2.3833333333333333,1.2514635184532928e-08,1.21914878046067e-08,1.0673564780119156e-08
8640.0,2.4,1.251661771543513e-08,1.2192893942281896e-08,1.0661677802338059e-08
8700.0,2.4166666666666665,1.2518750923227696e-08,1.2193061399342109e-08,1.0646256988031786e-08
8760.0,2.433333333333333,1.252060475759699e-08,1.219171529272367e-08,1.0634816853584765e-08
8820.0,2.45,1.2521687472159775e-08,1.2189246616130763e-08,1.0629722513857733e-08
8880.0,2.466666666666667,1.2521792095556744e-08,1.2186728202677183e-08,1.0621163513814223e-08
8940.0,2.4833333333333334,1.25211757388287e-08,1.2184210764301981e-08,1.0600290495740906e-08
9000.0,2.5,1.25201282483384e-08,1.2180422898829417e-08,1.0606857718956213e-08
9060.0,2.5166666666666666,1.2518460134993971e-08,1.2177180432517894e-08,1.0612187041654001e-08
9120.0,2.533333333333333,1.251642589814508e-08,1.2176189942237697e-08,1.0590075706004577e-08
9180.0,2.55,1.251495564254347e-08,1.2174337124460194e-08,1.0581664846800406e-08
9240.0,2.566666666666667,1.2513823703824291e-08,1.2171035690453464e-08,1.0563069902085867e-08
9300.0,2.5833333333333335,1.251229294547374e-08,1.2166861052472316e-08,1.0560658402326073e-08
9360.0,2.6,1.2510131814640546e-08,1.2162505598484025e-08,1.0546643888927942e-08
9420.0,2.6166666666666667,1.2507408591705326e-08,1.2158294440807253e-08,1.0541794067172953e-08
9480.0,2.6333333333333333,1.2504421125670312e-08,1.2154046409767273e-08,1.0538045096332542e-08
9540.0,2.65,1.2501264074824125e-08,1.2150643057639723e-08,1.0532245444389576e-08
9600.0,2.6666666666666665,1.2498286720780219e-08,1.2147612063445307e-08,1.0506836337041871e-08
9660.0,2.683333333333333,1.2495609421571234e-08,1.2143090504558141e-08,1.0506742704886993e-08
9720.0,2.7,1.2492711782059729e-08,1.2138144751143984e-08,1.0487068572485321e-08
9780.0,2.716666666666667,1.2489328920978823e-08,1.2133010668979693e-08,1.0461856696642999e-08
9840.0,2.7333333333333334,1.2485594336857365e-08,1.2125663998336693e-08,1.045586197356674e-08
9900.0,2.75,1.2480920583575608e-08,1.2118038658378864e-08,1.0443760549086784e-08
9960.0,2.7666666666666666,1.2475349313724688e-08,1.2111054819891298e-08,1.0442198696469008e-08
10020.0,2.783333333333333,1.2469467121025142e-08,1.2104982038487783e-08,1.043732666163305e-08
10080.0,2.8,1.2463751471277803e-08,1.2100093443519199e-08,1.0415699514785469e-08
10140.0,2.816666666666667,1.245861796373389e-08,1.209436107717699e-08,1.0413419499793116e-08
10200.0,2.8333333333333335,1.2453707883585884e-08,1.2088469760165891e-08,1.0392031500509957e-08
10260.0,2.85,1.2448737156940323e-08,1.2082225006433539e-08,1.037700072613262e-08
10320.0,2.8666666666666667,1.2443642617545324e-08,1.2074709964955953e-08,1.0357413593280594e-08
10380.0,2.8833333333333333,1.2437991511999755e-08,1.2066488141380973e-08,1.0357082252330004e-08
10440.0,2.9,1.2431686848471043e-08,1.205893294139732e-08,1.0333117084717347e-08
10500.0,2.9166666666666665,1.2425099162536109e-08,1.2051153420716726e-08,1.030640593333101e-08
10560.0,2.933333333333333,1.241838369409453e-08,1.2041107539486836e-08,1.0295802363408952e-08
10620.0,2.95,1.2410821111652151e-08,1.2030823665177306e-08,1.0299576339176265e-08
10680.0,2.966666666666667,1.2402455991021744e-08,1.2022800716838407e-08,1.0294584982806875e-08
10740.0,2.9833333333333334,1.2394341036163218e-08,1.2016698407659129e-08,1.028129377011823e-08
10800.0,3.0,1.2387259084460375e-08,1.2010662214146743e-08,1.0271725076097155e-08
10860.0,3.0166666666666666,1.2381006506413693e-08,1.2004517839530923e-08,1.0261658878746362e-08
10920.0,3.033333333333333,1.2375198717937253e-08,1.1998502850647376e-08,1.0240143492479834e-08
10980.0,3.05,1.236967208274401e-08,1.1991422280668103e-08,1.0215257124789281e-08
11040.0,3.066666666666667,1.2363971913658279e-08,1.1982420259142685e-08,1.0206674413636531e-08
11100.0,3.0833333333333335,1.2357431936135906e-08,1.197323146531312e-08,1.019421264365803e-08
11160.0,3.1,1.2350125168069361e-08,1.1964669827441276e-08,1.0172024844620446e-08
11220.0,3.1166666666666667,1.2342574317900359e-08,1.195522884758744e-08,1.014433831050335e-08
11280.0,3.1333333333333333,1.2334652784273713e-08,1.1943996129009273e-08,1.0138359592888847e-08
11340.0,3.15,1.2325851067836332e-08,1.1932959190517804e-08,1.0117782075881892e-08
11400.0,3.1666666666666665,1.2316384289918542e-08,1.1922380590469334e-08,1.0114447345792427e-08
11460.0,3.183333333333333,1.2306763913027598e-08,1.1912479432585493e-08,1.0090441094732906e-08
11520.0,3.2,1.2297278529410336e-08,1.1902518078908364e-08,1.0063431071489732e-08
11580.0,3.216666666666667,1.2287957090240144e-08,1.189063876407539e-08,1.006022188034287e-08
11640.0,3.2333333333333334,1.2278086908247428e-08,1.187940861765013e-08,1.00359731858676e-08
11700.0,3.25,1.2267881033121196e-08,1.1868368500778057e-08,1.0012284962301467e-08
11760.0,3.2666666666666666,1.225765323450827e-08,1.1855899300997667e-08,1.0003629319964764e-08
11820.0,3.283333333333333,1.2246946151612971e-08,1.1844023342785392e-08,1.0000242102765473e-08
11880.0,3.3,1.2236020832202073e-08,1.1834049961891577e-08,9.973903309819489e-09
11940.0,3.316666666666667,1.2225659292747395e-08,1.1823680238743113e-08,9.952264882822811e-09
12000.0,3.3333333333333335,1.2215711803105187e-08,1.1811833531046371e-08,9.946419271519673e-09
12060.0,3.35,1.2205455993331088e-08,1.1800913281125177e-08,9.942780740063182e-09
12120.0,3.3666666666666667,1.2195188122878648e-08,1.179195600389895e-08,9.921640377322531e-09
12180.0,3.3833333333333333,1.2185668793415511e-08,1.178287088209937e-08,9.891630399513616e-09
12240.0,3.4,1.2176740049914408e-08,1.177151791063551e-08,9.863329346001508e-09
12300.0,3.4166666666666665,1.2167355114844864e-08,1.175802686265001e-08,9.84510964196729e-09
12360.0,3.433333333333333,1.2156751436437699e-08,1.1743961223508622e-08,9.824958319096341e-09
12420.0,3.45,1.2145027845185174e-08,1.1730058584573595e-08,9.819148070157535e-09
12480.0,3.466666666666667,1.213269342848536e-08,1.1717400493786363e-08,9.795687366257007e-09
12540.0,3.4833333333333334,1.2120421641048218e-08,1.1705111543207055e-08,9.782155718548198e-09
12600.0,3.5,1.210848420146717e-08,1.1692708378556015e-08,9.774173032142264e-09
12660.0,3.5166666666666666,1.2096719743314936e-08,1.1681648414945864e-08,9.759659669190401e-09
12720.0,3.533333333333333,1.2085509180752475e-08,1.1671227811955106e-08,9.733602501695994e-09
12780.0,3.55,1.2074964349765468e-08,1.165980558799377e-08,9.726180135594563e-09
12840.0,3.566666666666667,1.2064546539202253e-08,1.164865560990108e-08,9.71510840271515e-09
12900.0,3.5833333333333335,1.2054167848409144e-08,1.1638818063865137e-08,9.701401127225024e-09
12960.0,3.6,1.2044313473393824e-08,1.1629224364600456e-08,9.670973968071544e-09
13020.0,3.6166666666666667,1.2034948033238799e-08,1.1618027827886822e-08,9.643981197457633e-09
13080.0,3.6333333333333333,1.2025345374174967e-08,1.1604807455267537e-08,9.642620031372651e-09
13140.0,3.65,1.2014760755852176e-08,1.1592870566032717e-08,9.623189189927222e-09
13200.0,3.6666666666666665,1.200382623952198e-08,1.1581935841504696e-08,9.599173916001096e-09
13260.0,3.683333333333333,1.1993202392471743e-08,1.1569848885911879e-08,9.583350054603542e-09
13320.0,3.7,1.1982449852656207e-08,1.1557545287879757e-08,9.571984127924105e-09
13380.0,3.716666666666667,1.1971437060359891e-08,1.1546156135920515e-08,9.566145692227533e-09
13440.0,3.7333333333333334,1.1960588779133413e-08,1.1536229053585974e-08,9.539103754142323e-09
13500.0,3.75,1.195040876897614e-08,1.1525792952466647e-08,9.530464980798686e-09
13560.0,3.7666666666666666,1.1940622902412919e-08,1.1515078620281705e-08,9.498037335002977e-09
13620.0,3.783333333333333,1.1930845210479126e-08,1.1503339997413712e-08,9.481711552958943e-09
13680.0,3.8,1.1920745374963727e-08,1.1490514189797423e-08,9.469712465716766e-09
13740.0,3.816666666666667,1.1909947819138452e-08,1.1478626154823324e-08,9.440990488144796e-09
13800.0,3.8333333333333335,1.1898973054313735e-08,1.146586350326742e-08,9.415683631118983e-09
13860.0,3.85,1.18876990590287e-08,1.1451586859027863e-08,9.401072339532587e-09
13920.0,3.8666666666666667,1.1875635189150383e-08,1.143768384668522e-08,9.399635856553832e-09
13980.0,3.8833333333333333,1.186312868536005e-08,1.1426109657124007e-08,9.383180370403605e-09
14040.0,3.9,1.1851214545328277e-08,1.1415786186970692e-08,9.373362978834573e-09
14100.0,3.9166666666666665,1.1840342549708293e-08,1.1405917557956979e-08,9.359094223087527e-09
14160.0,3.933333333333333,1.1830319053444826e-08,1.1396536094531797e-08,9.334431420650962e-09
14220.0,3.95,1.1820989195013704e-08,1.1386100560232229e-08,9.320327749793811e-09
14280.0,3.966666666666667,1.1811739447199347e-08,1.1375112461873049e-08,9.286559216571456e-09
14340.0,3.9833333333333334,1.1802188540362486e-08,1.1362501945829865e-08,9.25866549408758e-09
14400.0,4.0,1.1791867187706157e-08,1.1347786300558142e-08,9.254168601421343e-09
14460.0,4.016666666666667,1.1780213971578967e-08,1.1334193505048114e-08,9.233411731020085e-09
14520.0,4.033333333333333,1.176797865385604e-08,1.1321504537971046e-08,9.215731573988654e-09
14580.0,4.05,1.1755882761267887e-08,1.1308972805233747e-08,9.197824589563726e-09
14640.0,4.066666666666666,1.1744001482986858e-08,1.1296488308919013e-08,9.17977122194704e-09
14700.0,4.083333333333333,1.1732275255680279e-08,1.1284016533680441e-08,9.161618317300354e-09
14760.0,4.1,1.1720646062915438e-08,1.127154276015381e-08,9.143391939595087e-09
14820.0,4.116666666666666,1.1709072632106874e-08,1.125905948485441e-08,9.125107674145188e-09
14880.0,4.133333333333334,1.1697527778721849e-08,1.1246562487519657e-08,9.106775263399736e-09
14940.0,4.15,1.1685994096715098e-08,1.1234049302951462e-08,9.088400949401207e-09
15000.0,4.166666666666667,1.1674460586000015e-08,1.1221518495908599e-08,9.069988799251968e-09
15060.0,4.183333333333334,1.1662920356004903e-08,1.1208969259258752e-08,9.051541509509009e-09
15120.0,4.2,1.1651369134413852e-08,1.1196401176693022e-08,9.033060902631353e-09
15180.0,4.216666666666667,1.1639804300569306e-08,1.1183814074448632e-08,9.014548246782578e-09
15240.0,4.233333333333333,1.1628224278079347e-08,1.1171207929062084e-08,8.996004454279267e-09
15300.0,4.25,1.1616628152541076e-08,1.1158582810032239e-08,8.977430207659459e-09
15360.0,4.266666666666667,1.1605015420984343e-08,1.114593884238338e-08,8.958826042624126e-09
15420.0,4.283333333333333,1.1593385838691633e-08,1.1133276183936386e-08,8.940192399204311e-09
15480.0,4.3,1.1581739322992018e-08,1.1120595011141856e-08,8.921529654221202e-09
15540.0,4.316666666666666,1.15700758901313e-08,1.1107895509894767e-08,8.902838142849987e-09
15600.0,4.333333333333333,1.1558395616639387e-08,1.109517787002062e-08,8.884118172076186e-09
15660.0,4.35,1.1546698614993786e-08,1.1082442281962513e-08,8.865370029480542e-09
15720.0,4.366666666666666,1.1534985018315751e-08,1.1069688934408948e-08,8.846593988317382e-09
15780.0,4.383333333333334,1.1523254970488453e-08,1.1056918013685119e-08,8.827790312332918e-09
15840.0,4.4,1.1511508620650196e-08,1.1044129702641238e-08,8.808959257192935e-09
15900.0,4.416666666666667,1.1499746119339715e-08,1.1031324180453848e-08,8.790101072439861e-09
15960.0,4.433333333333334,1.1487967616229414e-08,1.1018501622456601e-08,8.771216002561753e-09
16020.0,4.45,1.1476173258904096e-08,1.1005662200222812e-08,8.752304287854805e-09
16080.0,4.466666666666667,1.1464363192152156e-08,1.0992806081598839e-08,8.733366164896244e-09
16140.0,4.483333333333333,1.1452537557579703e-08,1.0979933430828083e-08,8.714401866973352e-09
16200.0,4.5,1.1440696493457454e-08,1.0967044408692011e-08,8.695411624399217e-09
16260.0,4.516666666666667,1.1428840134733084e-08,1.095413917271165e-08,8.676395664827463e-09
16320.0,4.533333333333333,1.141696861288014e-08,1.0941217877058852e-08,8.65735421318421e-09
16380.0,4.55,1.1405082056394638e-08,1.0928280673171592e-08,8.638287492370495e-09
16440.0,4.566666666666666,1.1393180590594756e-08,1.0915327709528071e-08,8.619195722999312e-09
16500.0,4.583333333333333,1.1381264337859867e-08,1.0902359131914038e-08,8.600079123677643e-09
16560.0,4.6,1.136933341775566e-08,1.0889375083540624e-08,8.580937911111521e-09
16620.0,4.616666666666666,1.1357387947232061e-08,1.0876375705233572e-08,8.561772300285284e-09
16680.0,4.633333333333334,1.1345428040736795e-08,1.086336113553368e-08,8.54258250454463e-09
16740.0,4.65,1.1333453810362937e-08,1.0850331510829536e-08,8.523368735713478e-09
16800.0,4.666666666666667,1.1321465365985354e-08,1.0837286965478491e-08,8.504131204198046e-09
16860.0,4.683333333333334,1.1309462815418937e-08,1.082422763195713e-08,8.484870119127502e-09
16920.0,4.7,1.1297446264409474e-08,1.0811153640801631e-08,8.465585688248931e-09
16980.0,4.716666666666667,1.1285415817007414e-08,1.0798065121025721e-08,8.446278118379278e-09
17040.0,4.733333333333333,1.1273371575473458e-08,1.0784962199965925e-08,8.426947615197156e-09
17100.0,4.75,1.1261313640452004e-08,1.0771845003458099e-08,8.407594383418721e-09
17160.0,4.766666666666667,1.1249242111062976e-08,1.0758713655912523e-08,8.388218626855794e-09
17220.0,4.783333333333333,1.1237157085029747e-08,1.074556828043244e-08,8.368820548526595e-09
17280.0,4.8,1.1225058658755514e-08,1.0732408998878025e-08,8.3494003507054e-09
17340.0,4.816666666666666,1.1212946927417095e-08,1.0719235931949668e-08,8.32995823499566e-09
17400.0,4.833333333333333,1.1200821985050246e-08,1.0706049199263294e-08,8.310494402395568e-09
17460.0,4.85,1.1188683924651066e-08,1.069284891944956e-08,8.291009053392594e-09
17520.0,4.866666666666666,1.1176532838159621e-08,1.0679635210097068e-08,8.271502387876303e-09
17580.0,4.883333333333334,1.1164368816704333e-08,1.0666408188043551e-08,8.25197460546096e-09
17640.0,4.9,1.1152191950533393e-08,1.0653167969255836e-08,8.232425905327009e-09
17700.0,4.916666666666667,1.1140002329124685e-08,1.0639914668948345e-08,8.212856486343504e-09
17760.0,4.933333333333334,1.112780004124117e-08,1.0626648401628249e-08,8.193266547104708e-09
17820.0,4.95,1.1115585175006377e-08,1.0613369281168466e-08,8.173656286002394e-09
17880.0,4.966666666666667,1.1103357817951512e-08,1.0600077420847347e-08,8.154025901258062e-09
17940.0,4.983333333333333,1.1091118057071476e-08,1.058677293339994e-08,8.134375590970529e-09
18000.0,5.0,1.1078865978876039e-08,1.0573455931064155e-08,8.11470555315888e-09
18060.0,5.016666666666667,1.1066601669454691e-08,1.0560126525647453e-08,8.095015985828886e-09
18120.0,5.033333333333333,1.1054325214449724e-08,1.0546784828468535e-08,8.075307086896723e-09
18180.0,5.05,1.1042036699225396e-08,1.05334309505704e-08,8.055579054427582e-09
18240.0,5.066666666666666,1.1029736208811651e-08,1.0520065002622555e-08,8.035832086514391e-09
18300.0,5.083333333333333,1.1017423827973986e-08,1.0506687095001232e-08,8.016066381362916e-09
18360.0,5.1,1.1005099641249762e-08,1.049329733782142e-08,7.996282137323148e-09
18420.0,5.116666666666666,1.0992763732983015e-08,1.0479895840969396e-08,7.97647955292105e-09
18480.0,5.133333333333334,1.0980416187353623e-08,1.0466482714127367e-08,7.956658826879949e-09
18540.0,5.15,1.0968057088416538e-08,1.0453058066814407e-08,7.936820158166675e-09
18600.0,5.166666666666667,1.0955686520126583e-08,1.0439622008407364e-08,7.916963746009227e-09
18660.0,5.183333333333334,1.0943304566381954e-08,1.0426174648187944e-08,7.89708978994743e-09
18720.0,5.2,1.093091131098855e-08,1.0412716095282725e-08,7.877198489763204e-09
18780.0,5.216666666666667,1.0918506837787071e-08,1.0399246458829368e-08,7.857290045666481e-09
18840.0,5.233333333333333,1.0906091230598616e-08,1.0385765847888307e-08,7.837364658193099e-09
18900.0,5.25,1.0893664573272099e-08,1.037227437150067e-08,7.817422528268575e-09
18960.0,5.266666666666667,1.088122694970323e-08,1.0358772138705492e-08,7.797463857227054e-09
19020.0,5.283333333333333,1.0868778443853799e-08,1.034525925855808e-08,7.777488846831263e-09
19080.0,5.3,1.0856319139768818e-08,1.0331735840144732e-08,7.757497699287448e-09
19140.0,5.316666666666666,1.0843849121596823e-08,1.0318201992606177e-08,7.737490617274176e-09
19200.0,5.333333333333333,1.0831368473603976e-08,1.030465782514923e-08,7.717467803953835e-09
19260.0,5.35,1.0818877280203288e-08,1.029110344707996e-08,7.697429463010052e-09
19320.0,5.366666666666666,1.0806375625912822e-08,1.0277538967742909e-08,7.67737579858321e-09
19380.0,5.383333333333334,1.0793863595458175e-08,1.0263964496657408e-08,7.657307015420002e-09
19440.0,5.4,1.0781341273718125e-08,1.0250380143435257e-08,7.637223318784904e-09
19500.0,5.416666666666667,1.0768808745758545e-08,1.023678601782447e-08,7.617124914509403e-09
19560.0,5.433333333333334,1.0756266096840596e-08,1.0223182229716869e-08,7.597012009002308e-09
19620.0,5.45,1.0743713412430514e-08,1.0209568889157848e-08,7.576884809261998e-09
19680.0,5.466666666666667,1.0731150778208963e-08,1.019594610635421e-08,7.556743522886586e-09
19740.0,5.483333333333333,1.0718578280080268e-08,1.0182313991686897e-08,7.53658835809123e-09
19800.0,5.5,1.070599600417972e-08,1.0168672655716611e-08,7.516419523715193e-09
19860.0,5.516666666666667,1.0693404036893503e-08,1.015502220920787e-08,7.496237229250006e-09
19920.0,5.533333333333333,1.0680802464814201e-08,1.0141362763068767e-08,7.476041684779407e-09
19980.0,5.55,1.0668191374827408e-08,1.0127694428466863e-08,7.455833101102717e-09
20040.0,5.566666666666666,1.0655570854057605e-08,1.011401731675145e-08,7.435611689656409e-09
20100.0,5.583333333333333,1.0642940989893687e-08,1.0100331539488197e-08,7.415377662553026e-09
20160.0,5.6,1.0630301869990586e-08,1.0086637208460688e-08,7.395131232585657e-09
20220.0,5.616666666666666,1.0617653582273612e-08,1.0072934435674393e-08,7.37487261323468e-09
20280.0,5.633333333333334,1.0604996214942426e-08,1.0059223333360531e-08,7.3546020186747364e-09
20340.0,5.65,1.0592329856474013e-08,1.004550401398178e-08,7.3343196637838026e-09
20400.0,5.666666666666667,1.0579654595625743e-08,1.003177659023413e-08,7.314025764147335e-09
20460.0,5.683333333333334,1.0566970521449219e-08,1.0018041175064575e-08,7.293720536079518e-09
20520.0,5.7,1.0554277723245443e-08,1.000429788161336e-08,7.2734041965676536e-09
20580.0,5.716666666666667,1.0541576290640218e-08,9.99054682331373e-09,7.253076963374994e-09
20640.0,5.733333333333333,1.0528866313530959e-08,9.976788113819405e-09,7.232739054970926e-09
20700.0,5.75,1.0516147882107022e-08,9.963021867032652e-09,7.212390690562072e-09
20760.0,5.766666666666667,1.050342108684742e-08,9.949248197101897e-09,7.192032090092649e-09
20820.0,5.783333333333333,1.0490686018521696e-08,9.935467218422394e-09,7.171663474247445e-09
20880.0,5.8,1.0477942768190746e-08,9.921679045637152e-09,7.15128506445625e-09
20940.0,5.816666666666666,1.0465191427206082e-08,9.907883793638443e-09,7.130897082897132e-09
21000.0,5.833333333333333,1.0452432087210203e-08,9.894081577567213e-09,7.110499752498483e-09
21060.0,5.85,1.0439664840146372e-08,9.880272512826005e-09,7.0900932969546205e-09
21120.0,5.866666666666666,1.0426889778215652e-08,9.866456715025534e-09,7.069677940675766e-09
21180.0,5.883333333333334,1.041410699394242e-08,9.85263430007002e-09,7.049253908872331e-09
21240.0,5.9,1.0401316580124119e-08,9.83880538409103e-09,7.028821427493999e-09
21300.0,5.916666666666667,1.0388518629847366e-08,9.82497008346995e-09,7.008380723254142e-09
21360.0,5.933333333333334,1.0375713236483584e-08,9.811128514833953e-09,6.987932023627348e-09
21420.0,5.95,1.0362900493688135e-08,9.797280795053933e-09,6.967475556849618e-09
21480.0,5.966666666666667,1.0350080495398638e-08,9.783427041243787e-09,6.947011551920775e-09
21540.0,5.983333333333333,1.0337253335832609e-08,9.769567370759262e-09,6.92654023860355e-09
21600.0,6.0,1.0324419109485927e-08,9.755701901195796e-09,6.9060618474239484e-09
21660.0,6.016666666666667,1.0311577911139115e-08,9.741830750396865e-09,6.885576609681491e-09
21720.0,6.033333333333333,1.0298729835820069e-08,9.72795403640925e-09,6.8650847574082175e-09
21780.0,6.05,1.0285874978856827e-08,9.714071877550212e-09,6.844586523431567e-09
21840.0,6.066666666666666,1.0273013435833618e-08,9.700184392351498e-09,6.824082141325331e-09
21900.0,6.083333333333333,1.0260145302603459e-08,9.686291699576801e-09,6.8035718454275665e-09
21960.0,6.1,1.0247270675282559e-08,9.67239391821623e-09,6.783055870835487e-09
22020.0,6.116666666666666,1.0234389650248019e-08,9.65849116748287e-09,6.762534453404688e-09
22080.0,6.133333333333334,1.022150232413512e-08,9.644583566810765e-09,6.742007829748866e-09
22140.0,6.15,1.0208608793833853e-08,9.630671235852405e-09,6.721476237236109e-09
22200.0,6.166666666666667,1.0195709156486325e-08,9.616754294475147e-09,6.700939913988023e-09
22260.0,6.183333333333334,1.01828035094985e-08,9.602832862776622e-09,6.680399098896559e-09
22320.0,6.2,1.0169891950475285e-08,9.58890706100582e-09,6.659854031546443e-09
22380.0,6.216666666666667,1.0156974577313855e-08,9.574977009679921e-09,6.639304952327429e-09
22440.0,6.233333333333333,1.014405148812948e-08,9.561042829491352e-09,6.618752102348214e-09
22500.0,6.25,1.0131122781275896e-08,9.547104641334973e-09,6.5981957234636275e-09
22560.0,6.266666666666667,1.011818855533862e-08,9.533162566300446e-09,6.577636058265872e-09
22620.0,6.283333333333333,1.0105248909131593e-08,9.51921672566867e-09,6.557073350082315e-09
22680.0,6.3,1.009230394169381e-08,9.505267240907893e-09,6.536507842974349e-09
22740.0,6.316666666666666,1.007935375228558e-08,9.491314233670916e-09,6.515939781730722e-09
22800.0,6.333333333333333,1.0066398440384958e-08,9.477357825790497e-09,6.495369411865411e-09
22860.0,6.35,1.005343810571629e-08,9.463398139315411e-09,6.474796979657239e-09
22920.0,6.366666666666666,1.0040472848114624e-08,9.449435296344233e-09,6.454222731976276e-09
22980.0,6.383333333333334,1.0027502767726039e-08,9.435469419273392e-09,6.43364691653143e-09
23040.0,6.4,1.0014527964858879e-08,9.4215006306133e-09,6.413069781695642e-09
23100.0,6.416666666666667,1.0001548540022963e-08,9.407529053037867e-09,6.39249157655056e-09
23160.0,6.433333333333334,9.988564593923324e-09,9.3935548093775e-09,6.371912550879144e-09
